,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
3514,4750,0,1,1,1,1875,8,0,0,1416,2
3515,74280,0,3,1,1,23735,18,0,0,1425,1
3516,1250,0,1,1,1,625,5,0,0,1071,2
3517,60014,0,4,1,1,45105,32,500,2,669,1
3518,12250,0,1,1,1,4875,32,0,0,1346,2
3519,8250,0,1,1,1,3000,17,0,0,915,2
3520,15732,0,1,1,1,6875,33,0,0,666,2
3521,9300,0,1,1,1,3250,18,0,0,1396,2
3522,9500,0,1,1,1,3125,18,0,0,1415,2
3523,3750,0,1,1,1,1500,5,0,0,1397,2
3524,12350,0,1,1,1,4125,26,0,0,1314,2
3525,13623,0,1,1,1,2625,14,0,0,1330,2
3526,10824,0,1,1,1,3375,19,0,0,867,2
3527,1250,0,1,1,1,1250,3,0,0,679,2
3528,17215,0,1,1,1,1750,7,0,0,1423,2
3529,16825,0,1,1,1,4250,27,0,0,1431,2
3530,2125,0,1,1,1,875,7,0,0,1396,2
3531,9175,0,1,1,1,4000,25,0,0,1428,2
3532,23717,0,1,1,1,3375,19,0,0,1404,2
3533,18750,0,1,1,1,7000,44,0,0,1036,2
3534,6125,0,1,1,1,2750,8,0,0,144,2
3535,4399,0,1,1,1,750,6,0,0,1369,2
3536,10200,0,1,1,1,3625,15,0,0,1408,2
3537,49151,0,2,1,1,12931,38,0,0,1423,1
3538,9375,0,1,1,1,3250,19,0,0,1410,2
3539,8992,0,1,1,1,1250,3,0,0,1417,2
3540,13936,0,1,1,1,1625,6,0,0,1418,2
3541,5250,0,1,1,1,1875,8,0,0,1418,2
3542,5500,0,1,1,1,2875,9,0,0,1428,2
3543,29182,0,1,1,1,3517,18,642,2,1404,2
3544,7400,0,1,1,1,2600,14,0,0,1394,2
3545,4350,0,1,1,1,2100,10,0,0,1409,2
3546,6875,0,1,1,1,4625,30,0,0,581,2
3547,6000,0,1,1,1,2250,4,0,0,713,2
3548,11927,0,1,1,1,4000,15,500,1,1188,2
3549,11864,0,1,1,1,2500,13,0,0,1397,2
3550,10000,0,1,1,1,3375,19,0,0,1418,2
3551,5375,0,1,1,1,1375,11,0,0,1396,2
3552,4500,0,1,1,1,1500,5,0,0,1033,2
3553,4150,0,1,1,1,375,3,0,0,1424,2
3554,9125,0,1,1,1,750,6,0,0,1174,2
3555,13301,0,1,1,1,3500,21,0,0,1400,2
3556,16504,0,1,1,1,500,4,0,0,1397,2
3557,10400,0,1,1,1,1840,10,0,0,1397,2
3558,3750,0,1,1,1,1750,7,0,0,1178,2
3559,8725,0,1,1,1,5600,14,0,0,1426,2
3560,7388,0,1,1,1,3958,15,150,1,446,2
3561,16700,0,1,1,1,1500,5,0,0,1269,2
3562,11850,0,1,1,1,4475,29,0,0,893,2
3563,62705,0,1,1,1,2750,15,0,0,1422,1
3564,2125,0,1,1,1,625,5,0,0,1248,2
3565,11875,0,1,1,1,3625,22,0,0,1408,2
3566,7375,0,1,1,1,2750,13,0,0,714,2
3567,54264,0,3,1,1,15178,17,0,0,1397,1
3568,49482,0,4,1,1,33147,23,0,0,1255,1
3569,48607,0,3,1,1,18284,37,0,0,1339,1
3570,3967,0,1,1,1,375,3,0,0,1337,2
3571,6250,0,1,1,1,2250,11,0,0,1365,2
3572,11572,0,1,1,1,7164,22,0,0,1163,2
3573,12000,0,1,1,1,5625,34,0,0,859,2
3574,1500,0,1,1,1,500,4,0,0,893,2
3575,5875,0,1,1,1,2125,10,0,0,997,2
3576,13350,0,1,1,1,3850,24,0,0,1071,2
3577,10197,0,1,1,1,3098,10,0,0,723,2
3578,3250,0,1,1,1,2125,10,0,0,1117,2
3579,12375,0,1,1,1,3875,24,0,0,863,2
3580,7625,0,1,1,1,4375,21,0,0,1393,2
3581,11875,0,1,1,1,3625,22,0,0,1388,2
3582,1625,0,1,1,1,1250,3,0,0,1381,2
3583,160114,500,1,1,1,71954,86,30817,53,1373,0
3584,4500,0,1,1,1,2250,11,0,0,666,2
3585,2625,0,1,1,1,1375,4,0,0,850,2
3586,5400,0,1,1,1,1875,8,0,0,1324,2
3587,28745,0,1,1,1,10375,43,0,0,1323,2
3588,12675,0,1,1,1,4875,25,0,0,1390,2
3589,2875,0,1,1,1,1375,4,0,0,1381,2
3590,4500,0,1,1,1,2125,10,0,0,1271,2
3591,500,0,1,1,1,125,1,0,0,1355,2
3592,11361,0,1,1,1,3375,20,0,0,1367,2
3593,9794,0,1,1,1,2250,11,0,0,968,2
3594,27619,0,4,1,1,83726,68,14050,46,1325,2
3595,21842,0,1,1,1,3250,19,0,0,929,2
3596,37478,0,1,1,1,5409,4,5409,4,429,2
3597,6305,0,1,1,1,0,0,0,0,1031,2
3598,13749,0,1,1,1,400,4,400,4,996,2
3599,7591,0,1,1,1,0,0,0,0,926,2
3600,10508,0,1,1,1,0,0,0,0,309,2
3601,74093,0,3,1,1,20055,37,0,0,949,1
3602,11692,0,1,1,1,0,0,0,0,95,2
3603,1022,0,1,1,1,0,0,0,0,463,2
3604,12964,500,1,1,1,450,3,350,2,943,2
3605,265,0,1,1,1,6000,1,0,0,1012,2
3606,17191,0,1,1,1,2484,6,2484,6,922,2
3607,29836,0,1,1,1,16165,3,0,0,815,2
3608,22647,0,1,1,1,1136,9,0,0,883,2
3609,33087,0,2,1,1,24761,9,500,1,724,2
3610,5931,0,1,1,1,0,0,0,0,882,2
3611,37300,0,1,3,1,23760,19,0,0,676,2
3612,23704,0,3,1,1,14935,14,0,0,868,2
3613,44038,0,2,1,1,21634,11,0,0,872,2
3614,31011,0,1,1,1,0,0,0,0,1130,2
3615,64956,0,3,1,1,36694,11,0,0,1012,1
3616,12078,0,1,1,1,500,1,500,1,983,2
3617,141554,0,4,1,1,41685,15,1000,2,1139,0
3618,24847,0,1,1,1,1550,4,0,0,1022,2
3619,46207,0,3,1,1,16093,32,0,0,1130,2
3620,121779,0,1,1,1,3500,3,1000,2,634,0
3621,28049,0,1,1,1,100,2,0,0,1164,2
3622,11690,0,1,1,1,0,0,0,0,360,2
3623,36491,0,1,1,1,500,1,500,1,1027,2
3624,33413,0,3,1,1,31605,8,0,0,647,2
3625,9446,0,1,1,1,0,0,0,0,667,2
3626,48944,2565,3,1,1,17988,12,0,0,1005,1
3627,68092,0,3,1,1,16524,14,500,2,652,1
3628,1000,0,1,1,1,1000,1,0,0,148,2
3629,1884,0,1,1,1,0,0,0,0,31,2
3630,22027,0,1,1,1,1225,3,0,0,653,2
3631,4130,0,1,1,1,100,1,0,0,673,2
3632,3447,0,1,1,1,1000,1,0,0,872,2
3633,59317,4877,1,1,1,4794,3,1194,1,660,1
3634,2886,0,1,1,1,500,1,0,0,557,2
3635,4028,0,1,1,1,0,0,0,0,346,2
3636,45485,0,1,1,1,8417,4,0,0,759,2
3637,31539,0,1,1,1,6406,16,200,1,721,2
3638,4586,0,1,1,1,1000,1,0,0,249,2
3639,20335,0,1,1,1,5115,2,0,0,768,2
3640,2250,0,1,1,1,1750,7,0,0,817,2
3641,25418,0,1,1,1,50,1,50,1,720,2
3642,2686,0,1,1,1,7500,4,500,1,301,2
3643,47662,3071,1,1,1,100,1,100,1,760,1
3644,4224,0,1,1,1,0,0,0,0,336,2
3645,4375,0,1,1,1,2875,16,0,0,248,2
3646,76210,0,4,1,1,37937,29,1110,8,798,1
3647,10512,0,1,1,1,0,0,0,0,836,2
3648,3834,0,1,1,1,500,1,0,0,524,2
3649,41537,3576,1,1,1,3000,3,250,1,669,2
3650,4584,0,1,1,1,0,0,0,0,652,2
3651,19870,0,1,1,1,11075,4,0,0,892,2
3652,18088,0,1,1,1,16697,6,0,0,501,2
3653,20765,0,1,1,1,15949,4,0,0,319,2
3654,7138,0,1,1,1,0,0,0,0,293,2
3655,17539,0,1,1,1,500,3,400,2,628,2
3656,7038,0,1,1,1,1336,3,1336,3,309,2
3657,5459,0,2,1,1,9864,14,0,0,880,2
3658,1125,0,1,1,1,0,0,0,0,898,2
3659,8994,0,1,1,1,0,0,0,0,1104,2
3660,44780,0,1,1,1,2100,3,1100,2,968,2
3661,12286,0,2,1,1,7972,11,250,1,1018,2
3662,25047,0,1,1,1,500,1,500,1,443,2
3663,16844,0,1,1,1,0,0,0,0,483,2
3664,49271,0,3,1,1,20695,11,0,0,852,1
3665,9157,0,2,1,1,22802,10,1245,3,901,2
3666,86588,0,1,1,1,4537,4,0,0,1072,1
3667,53027,0,2,1,1,30627,16,0,0,1290,1
3668,24765,0,1,1,1,19969,5,0,0,595,2
3669,29174,0,1,1,1,100,1,0,0,1087,2
3670,1100,0,1,1,1,1100,2,0,0,438,2
3671,56712,0,3,1,1,15685,14,500,1,997,1
3672,8232,0,1,1,1,0,0,0,0,258,2
3673,58816,0,1,1,1,4600,5,1100,3,570,1
3674,24295,0,1,1,1,250,2,250,2,621,2
3675,20198,0,1,1,1,3139,2,3139,2,601,2
3676,24454,0,1,1,1,1919,7,0,0,732,2
3677,7847,0,1,1,1,0,0,0,0,284,2
3678,29056,0,1,1,1,4354,14,0,0,715,2
3679,42071,0,1,1,1,500,1,0,0,502,2
3680,570,0,1,1,1,180,4,0,0,785,2
3681,8904,0,1,1,1,3740,14,0,0,898,2
3682,4354,0,1,1,1,1000,1,0,0,706,2
3683,2000,0,1,1,1,0,0,0,0,165,2
3684,57346,0,1,1,1,7946,6,5446,5,492,1
3685,11303,0,1,1,1,0,0,0,0,119,2
3686,642,0,1,1,1,0,0,0,0,355,2
3687,1000,0,1,1,1,0,0,0,0,500,2
3688,5269,0,3,1,1,22697,13,0,0,604,2
3689,38995,0,1,1,1,1200,2,200,1,563,2
3690,4652,0,1,1,1,0,0,0,0,207,2
3691,500,0,1,1,1,0,0,0,0,340,2
3692,4546,0,1,1,1,1000,1,0,0,239,2
3693,31673,0,1,1,1,2500,1,0,0,283,2
3694,8684,0,1,1,1,0,0,0,0,544,2
3695,2104,0,1,1,1,0,0,0,0,466,2
3696,862,0,1,1,1,0,0,0,0,8,2
3697,972,972,1,1,1,0,0,0,0,2,2
3698,4490,0,1,1,1,0,0,0,0,107,2
3699,13560,0,1,1,1,0,0,0,0,368,2
3700,2000,0,1,1,1,0,0,0,0,520,2
3701,8964,3861,1,1,1,0,0,0,0,594,2
3702,1837,0,1,1,1,1000,1,0,0,219,2
3703,500,0,1,1,1,0,0,0,0,122,2
3704,4090,0,1,1,1,0,0,0,0,59,2
3705,12264,0,1,1,1,0,0,0,0,267,2
3706,54950,0,3,1,1,30500,9,0,0,450,1
3707,16094,0,1,1,1,0,0,0,0,199,2
3708,1000,0,1,1,1,0,0,0,0,594,2
3709,6705,0,1,1,1,600,2,0,0,507,2
3710,6338,0,1,1,1,0,0,0,0,322,2
3711,3110,0,1,1,1,1100,2,0,0,345,2
3712,3000,0,1,1,1,1000,1,0,0,270,2
3713,23257,0,1,1,1,0,0,0,0,361,2
3714,18933,0,1,1,1,0,0,0,0,284,2
3715,93198,0,3,1,1,28923,18,0,0,500,1
3716,9862,0,1,1,1,1693,3,693,2,309,2
3717,16501,0,1,1,1,0,0,0,0,360,2
3718,9264,0,1,1,1,4830,15,0,0,424,2
3719,4676,0,1,1,1,0,0,0,0,141,2
3720,4636,0,1,1,1,0,0,0,0,42,2
3721,3065,0,1,1,1,0,0,0,0,87,2
3722,3230,0,1,1,1,0,0,0,0,10,2
3723,8660,0,1,1,1,0,0,0,0,172,2
3724,1500,0,1,1,1,0,0,0,0,60,2
3725,2627,0,1,1,1,0,0,0,0,25,2
3726,1224,0,1,1,1,0,0,0,0,269,2
3727,12602,0,1,1,1,5632,5,500,1,158,2
3728,1022,0,1,1,1,0,0,0,0,277,2
3729,3788,0,1,1,1,0,0,0,0,61,2
3730,1446,0,1,1,1,0,0,0,0,99,2
3731,20882,0,1,1,1,1000,1,0,0,328,2
3732,5450,0,1,1,1,125,3,0,0,687,2
3733,25730,0,1,1,1,1431,3,931,2,630,2
3734,6835,0,1,1,1,765,3,0,0,596,2
3735,16936,0,1,1,1,14970,2,0,0,580,2
3736,20410,0,1,1,1,0,0,0,0,541,2
3737,1500,0,1,1,1,0,0,0,0,480,2
3738,27759,0,1,1,1,7195,5,0,0,499,2
3739,500,0,1,1,1,500,1,0,0,493,2
3740,25054,0,3,1,1,32592,17,3409,6,486,2
3741,4751,0,1,1,1,0,0,0,0,334,2
3742,5354,0,1,1,1,0,0,0,0,32,2
3743,1500,0,1,1,1,1500,1,0,0,235,2
3744,6356,0,1,1,1,5000,1,0,0,180,2
3745,642,0,1,1,1,642,3,0,0,170,2
3746,7504,0,1,1,1,0,0,0,0,100,2
3747,6015,4929,1,1,1,0,0,0,0,30,2
3748,27488,0,3,1,1,23927,21,0,0,2273,2
3749,39956,0,1,1,1,0,0,0,0,3206,2
3750,35569,0,2,1,1,27119,21,0,0,3357,2
3751,55472,0,3,1,1,17848,18,3763,3,3566,1
3752,15682,0,1,1,1,5025,6,500,1,3298,2
3753,70178,0,5,1,1,61530,12,1300,6,3306,1
3754,221543,0,1,1,1,10300,5,200,3,3554,0
3755,77978,0,1,1,1,1373,10,650,6,3753,1
3756,203353,0,1,1,1,14000,13,4000,8,3557,0
3757,68684,0,2,1,1,5756,13,0,0,2892,1
3758,23352,0,1,1,1,3600,8,3600,8,1459,2
3759,24228,0,1,1,1,2850,15,0,0,3452,2
3760,19483,0,1,1,1,4263,18,0,0,3589,2
3761,78231,0,3,1,1,19182,13,0,0,3102,1
3762,74531,0,1,2,1,10914,17,750,3,3456,1
3763,83276,0,3,1,1,22539,8,650,2,3424,1
3764,21216,0,2,1,1,7787,12,0,0,3378,2
3765,17967,0,1,1,1,1500,5,0,0,3340,2
3766,4000,0,1,1,1,0,0,0,0,3453,2
3767,74651,0,2,1,1,10893,22,0,0,3456,1
3768,400,0,1,1,1,160,1,0,0,3460,2
3769,35766,0,4,1,1,49702,20,784,1,3503,2
3770,2000,0,1,1,1,0,0,0,0,3188,2
3771,48296,0,3,1,1,31329,9,500,1,3061,1
3772,822321,0,5,1,1,138334,26,600,2,3288,0
3773,140544,0,1,1,1,1021,3,500,1,3342,0
3774,43971,0,1,1,1,1491,11,0,0,2350,2
3775,10635,0,4,1,1,45212,20,0,0,2131,2
3776,13986,0,1,1,1,400,1,400,1,3398,2
3777,46269,0,3,1,1,20594,14,0,0,3487,2
3778,27712,0,1,1,1,750,2,750,2,3491,2
3779,35850,0,1,3,1,17759,18,0,0,3439,2
3780,7630,0,1,1,1,220,3,0,0,3403,2
3781,31541,0,1,1,1,5101,12,0,0,3488,2
3782,8009,0,1,1,1,8102,12,2850,6,3279,2
3783,14791,0,3,1,1,23956,26,300,2,2689,2
3784,65141,0,4,1,1,31463,26,2550,2,3452,1
3785,68907,0,4,1,1,33434,10,0,0,3365,1
3786,27669,0,1,1,1,3219,7,0,0,3413,2
3787,62589,0,1,1,1,10000,4,0,0,2803,1
3788,374613,0,1,2,1,23592,31,5000,14,3463,0
3789,97768,0,4,1,1,26734,13,0,0,3119,1
3790,73159,0,1,1,1,358,4,358,4,3237,1
3791,48577,0,4,1,1,34224,16,0,0,2794,1
3792,70614,0,4,1,1,32417,18,0,0,3519,1
3793,38827,0,1,1,1,0,0,0,0,2993,2
3794,29919,0,1,1,1,1225,3,0,0,2949,2
3795,9673,0,1,1,1,0,0,0,0,2501,2
3796,72309,0,4,1,1,41949,20,289,2,1735,1
3797,55473,0,2,1,1,10156,7,0,0,1751,1
3798,706,0,1,1,1,730,3,100,1,1739,2
3799,7698,0,1,1,1,0,0,0,0,1734,2
3800,72019,0,3,1,1,20430,8,0,0,1789,1
3801,89876,0,4,1,1,51620,17,0,0,1739,1
3802,19821,0,1,1,1,2525,3,425,1,1731,2
3803,6850,0,1,1,1,2225,11,0,0,1719,2
3804,32091,0,1,1,1,8426,17,1000,2,1731,2
3805,26055,0,1,1,1,3320,14,0,0,1727,2
3806,122488,0,1,1,1,2800,17,1300,16,1718,0
3807,126028,0,3,1,1,23974,19,668,1,1716,0
3808,94201,0,3,1,1,21559,13,0,0,1716,1
3809,6240,0,1,1,1,0,0,0,0,1679,2
3810,13899,0,1,1,1,5125,31,0,0,1705,2
3811,15832,2376,1,1,1,8130,20,500,1,1698,2
3812,891,0,1,1,1,891,8,0,0,1703,2
3813,21787,0,1,1,1,1500,5,0,0,1704,2
3814,71502,0,2,1,1,9482,13,0,0,1699,1
3815,3420,0,1,1,1,1750,7,0,0,1690,2
3816,7535,0,3,1,1,18487,20,0,0,1678,2
3817,28132,0,1,1,1,465,5,0,0,1702,2
3818,67329,0,1,1,1,6500,3,0,0,1696,1
3819,20971,1490,4,1,1,43527,34,0,0,1695,2
3820,11500,0,1,1,1,0,0,0,0,1695,2
3821,15275,0,1,1,1,2750,8,0,0,1694,2
3822,166638,0,5,1,1,64572,22,0,0,1697,0
3823,86500,0,4,1,1,51740,20,0,0,1691,1
3824,5500,0,1,1,1,5500,11,5500,11,1690,2
3825,62121,0,1,1,1,3602,9,0,0,1692,1
3826,66315,0,1,1,1,8096,9,0,0,1689,1
3827,4342,0,1,1,1,0,0,0,0,1678,2
3828,24838,0,1,1,1,500,1,0,0,1684,2
3829,23165,0,1,1,1,5990,15,150,1,1678,2
3830,25992,0,3,1,1,24333,10,0,0,1678,2
3831,59782,0,1,1,1,7500,7,2000,4,1681,1
3832,64131,1452,1,1,1,7676,15,4620,11,1681,1
3833,96179,0,3,1,1,32069,14,400,2,1667,1
3834,101431,0,4,1,1,49801,19,0,0,1677,1
3835,12824,0,1,1,1,500,4,0,0,1677,2
3836,130595,0,1,1,1,0,0,0,0,1677,0
3837,8150,0,1,2,1,14135,41,500,2,1676,2
3838,22291,0,1,1,1,3812,11,578,2,1675,2
3839,204693,0,1,1,1,5159,5,0,0,1672,0
3840,16079,0,1,1,1,6085,4,0,0,1670,2
3841,10630,0,1,1,1,550,6,0,0,1670,2
3842,23027,0,1,1,1,3375,15,0,0,1669,2
3843,112345,0,4,1,1,36640,14,0,0,1669,1
3844,7500,0,1,1,1,2950,8,2850,7,1668,2
3845,4351,0,1,1,1,0,0,0,0,1659,2
3846,97510,1678,5,1,1,71609,51,7650,26,1665,1
3847,104656,0,1,1,1,5000,3,0,0,1663,1
3848,9575,0,1,1,1,0,0,0,0,1835,2
3849,55152,0,3,1,1,14630,14,0,0,1662,1
3850,12855,0,1,1,1,0,0,0,0,1653,2
3851,11947,0,1,2,1,8099,14,1000,2,1656,2
3852,24893,0,1,1,1,0,0,0,0,1652,2
3853,17534,0,1,1,1,0,0,0,0,1656,2
3854,37165,0,3,1,1,19715,15,0,0,1654,2
3855,190730,0,5,1,1,78916,28,2450,9,1648,0
3856,4680,0,1,1,1,135,3,0,0,1646,2
3857,10845,0,1,1,1,0,0,0,0,1621,2
3858,22998,0,1,1,1,0,0,0,0,1644,2
3859,15635,0,1,1,1,410,3,0,0,1612,2
3860,35650,0,3,1,1,23130,34,0,0,1640,2
3861,3126,0,1,1,1,100,1,0,0,1634,2
3862,33245,0,3,1,1,31390,17,0,0,1628,2
3863,16152,0,1,1,1,6129,19,500,5,1635,2
3864,15624,0,1,1,1,0,0,0,0,1634,2
3865,59151,0,3,1,1,11110,13,0,0,1636,1
3866,30500,0,1,1,1,0,0,0,0,1628,2
3867,88404,0,4,1,1,37304,29,500,1,1628,1
3868,33017,0,2,1,1,10333,18,0,0,1622,2
3869,16883,0,1,1,1,4398,12,500,2,1626,2
3870,23188,0,1,1,1,1291,8,0,0,1627,2
3871,56289,0,3,1,1,24051,15,0,0,1628,1
3872,5346,0,1,1,1,0,0,0,0,1621,2
3873,24475,0,1,1,1,800,8,800,8,1614,2
3874,25753,0,1,1,1,3400,21,0,0,1614,2
3875,70659,0,2,1,1,9178,8,0,0,1622,1
3876,1000,0,1,1,1,0,0,0,0,1597,2
3877,63162,0,3,1,1,27564,8,0,0,1600,1
3878,17472,0,1,1,1,500,1,0,0,1618,2
3879,6058,0,1,1,1,0,0,0,0,1608,2
3880,11005,0,1,1,1,5736,3,0,0,1609,2
3881,32424,0,4,1,1,39635,16,0,0,1584,2
3882,31784,0,1,1,1,350,1,350,1,1604,2
3883,126167,0,5,1,1,190160,15,0,0,1612,0
3884,17079,0,1,1,1,4000,3,0,0,1605,2
3885,35493,0,1,1,1,0,0,0,0,1602,2
3886,84979,0,4,1,1,36702,16,0,0,1600,1
3887,22029,0,1,1,1,2882,14,0,0,1597,2
3888,771,0,1,1,1,13160,4,0,0,1601,2
3889,50416,0,1,1,1,4574,13,450,1,1597,1
3890,81866,0,1,1,1,10000,4,0,0,1591,1
3891,85696,0,3,1,1,18603,14,0,0,1591,1
3892,134882,0,3,1,1,15717,14,0,0,1597,0
3893,3919,0,1,1,1,500,1,0,0,1591,2
3894,43310,0,1,1,1,10058,13,0,0,1589,2
3895,18148,0,1,1,1,26,3,0,0,1565,2
3896,51653,0,2,1,1,11052,14,0,0,1571,1
3897,179832,2954,3,1,1,18218,20,2500,5,1569,0
3898,44324,0,1,1,1,650,4,650,4,1583,2
3899,90666,0,4,1,1,32474,14,0,0,1582,1
3900,10741,0,1,1,1,6593,8,1108,2,1579,2
3901,69954,0,1,1,1,8500,5,500,1,1578,1
3902,13004,1000,1,1,1,13890,39,0,0,1572,2
3903,29657,0,1,1,1,8092,4,0,0,1592,2
3904,11974,0,1,1,1,4025,12,2400,6,1565,2
3905,18601,0,2,1,1,5899,12,0,0,1600,2
3906,27604,0,1,1,1,1570,6,0,0,1555,2
3907,126490,0,1,1,1,8808,15,5183,12,1566,0
3908,57642,0,4,1,1,52176,15,0,0,1564,1
3909,14598,0,1,1,1,625,5,0,0,1562,2
3910,6822,0,1,1,1,0,0,0,0,1559,2
3911,55922,2273,1,1,1,8104,19,4104,16,1552,1
3912,9620,0,1,1,1,500,1,0,0,1523,2
3913,12966,0,3,1,1,15021,16,886,3,1553,2
3914,39450,0,1,1,1,0,0,0,0,1529,2
3915,121156,0,1,1,1,12245,6,1000,2,1538,0
3916,28028,0,1,1,1,0,0,0,0,1548,2
3917,130748,0,4,1,1,65510,37,6349,7,1545,0
3918,17481,0,1,1,1,0,0,0,0,1535,2
3919,5000,0,1,1,1,5000,1,0,0,1537,2
3920,22885,0,1,1,1,1060,2,0,0,1541,2
3921,26065,0,1,1,1,5600,6,1500,3,1530,2
3922,10760,0,1,1,1,0,0,0,0,1534,2
3923,9312,0,1,1,1,3405,8,250,1,1527,2
3924,14775,0,1,1,1,14275,9,0,0,1519,2
3925,8060,0,1,1,1,1750,4,0,0,1534,2
3926,89222,0,1,1,1,0,0,0,0,1528,1
3927,16148,0,1,1,1,2625,14,0,0,1529,2
3928,4316,0,1,1,1,1375,4,0,0,1515,2
3929,9372,0,1,1,1,0,0,0,0,1524,2
3930,40424,0,4,1,1,44110,26,343,3,1523,2
3931,49519,0,3,1,1,25762,18,0,0,1522,1
3932,37305,0,2,1,1,10205,13,0,0,1513,2
3933,7273,0,1,1,1,375,3,0,0,1517,2
3934,76595,0,1,1,1,10577,2,9577,1,1515,1
3935,33629,0,1,1,1,4970,10,150,1,1500,2
3936,14440,0,1,1,1,365,2,0,0,1502,2
3937,62339,0,1,1,1,0,0,0,0,1507,1
3938,53040,0,1,1,1,3960,9,0,0,1595,1
3939,40346,0,2,1,1,5412,13,0,0,1483,2
3940,23835,0,1,1,1,0,0,0,0,1488,2
3941,17613,0,1,1,1,5030,9,0,0,1495,2
3942,2131,0,1,1,1,405,3,0,0,1480,2
3943,20885,0,1,1,1,751,12,0,0,1494,2
3944,2124,0,1,1,1,2324,2,0,0,1487,2
3945,62645,0,1,1,1,19602,11,0,0,1474,1
3946,139032,0,3,1,1,19565,17,1150,4,1481,0
3947,45533,0,2,1,1,12247,20,0,0,1486,2
3948,35509,0,3,1,1,14204,13,0,0,1486,2
3949,170632,0,1,1,1,4650,3,0,0,1480,0
3950,59650,0,1,1,1,5050,16,3950,13,1476,1
3951,8273,0,1,1,1,0,0,0,0,1474,2
3952,5425,0,1,1,1,2000,9,0,0,1412,2
3953,59927,739,1,1,1,3100,3,0,0,1464,1
3954,33972,0,3,1,1,21029,29,0,0,1467,2
3955,71794,0,1,1,1,6000,3,0,0,1453,1
3956,47301,1005,1,1,1,4561,4,0,0,1464,1
3957,60854,0,1,1,1,5240,5,0,0,1457,1
3958,11680,0,1,1,1,1460,3,0,0,1459,2
3959,13942,0,1,2,1,5822,12,0,0,1458,2
3960,24917,0,1,1,1,3948,14,0,0,1457,2
3961,131125,862,1,1,1,4993,11,50,1,1443,0
3962,19640,0,1,1,1,935,3,0,0,1451,2
3963,31611,0,1,1,1,4030,12,0,0,1457,2
3964,16014,0,1,1,1,0,0,0,0,1450,2
3965,16063,0,1,1,1,2330,9,0,0,1447,2
3966,91605,0,4,1,1,37840,18,0,0,1444,1
3967,26504,0,2,1,1,10599,29,1000,7,1445,2
3968,62907,0,1,1,1,3200,3,200,1,1431,1
3969,12532,0,1,1,1,2069,9,0,0,1445,2
3970,52584,0,1,1,1,2500,1,0,0,1439,1
3971,20954,0,1,1,1,375,3,0,0,1438,2
3972,35185,0,2,1,1,5957,7,0,0,1439,2
3973,72297,0,3,1,1,16241,16,0,0,1587,1
3974,58387,0,3,1,1,14581,39,0,0,1435,1
3975,9128,0,1,1,1,0,0,0,0,1424,2
3976,37520,0,1,1,1,19924,6,0,0,1432,2
3977,9399,0,1,1,1,2125,10,0,0,1430,2
3978,10071,0,2,1,1,27701,16,0,0,1421,2
3979,57793,0,3,1,1,20959,15,1198,3,1424,1
3980,28867,0,3,1,1,19169,28,0,0,1425,2
3981,1010,0,1,1,1,0,0,0,0,1423,2
3982,11463,0,1,1,1,339,4,0,0,1425,2
3983,26173,0,1,1,1,305,1,0,0,1418,2
3984,404,0,1,1,1,550,3,0,0,1418,2
3985,59017,0,4,1,1,34746,25,0,0,1418,1
3986,34235,0,1,1,1,18910,7,250,1,1415,2
3987,11933,0,1,1,1,249,3,79,1,1412,2
3988,5000,0,1,1,1,2125,3,0,0,1412,2
3989,2622,0,1,1,1,1625,6,0,0,1404,2
3990,11310,0,1,1,1,5021,2,0,0,1409,2
3991,39142,0,3,1,1,14981,28,0,0,1408,2
3992,11181,0,1,1,1,929,12,0,0,1407,2
3993,3974,0,1,1,1,365,3,0,0,1397,2
3994,18476,0,1,1,1,8525,4,200,1,1403,2
3995,64385,0,1,1,1,981,5,0,0,1395,1
3996,73597,0,3,1,1,25447,8,0,0,1402,1
3997,54899,0,1,1,1,500,1,500,1,1401,1
3998,3016,0,1,1,1,0,0,0,0,1398,2
